new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,10077,GOLDEN STATE FOODS,%NCRI10,50000.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,10652,TONY COX & FAMILY DAIRY,%NCRI30,50000.00,False,False,,Pay's 1st of month,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,5004,PACHECO DAIRY #1 & 2,%NCRI15,50000.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,13772,J&F MARTINS DAIRY,N30,50000.00,False,False,,DPL AND BAKERY.,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,14027,HIGH TECH IRRIGATION,N30,50000.00,False,False,Lisa@hightechirrigation.com,MOLASSES,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,6416,J. ROCHA/BAKERY,%NCRI30,2000.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,15210,GO GREEN SOLUTIONS,NET5,1000.00,False,True,GGREENSOLUTIONS@GMAIL.COM,,0.00,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,13253,SOUTHLAND PIPE CO.,N30,50000.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8533,LEGACY RANCH # 2,%NCRI30,20000.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200005,ABILITY SEPTIC & SEWER,NET30,50000.00,True,False,,NEED PAYMENT METHOD. PAST DUE,627.82,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8897,PERREIRA HAY CO.,%NCRI30,999.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,12157,COELHO FARMS, LP,N30,0.00,,,TNT313@THEGRID.NET,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,1070,MARICOPA FEEDYARD L.L.C.,%NCRI15,55000.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,4349,DESERT AIRE RV PARK OWNERS,%NCRI30,500.00,False,False,Lculp@drminternet.com,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8211,ENTEGRA ROOF TILE / INDIANTOWN,%NCRI15,4000.00,False,False,SDUBAY@ROOFTILE.COM,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200302,LA PID FOODS,%NCRI0,1.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,6653,INSUMOS AGROPECUARIOS DE,%NCRI15,5.00,,,last sale 5/09,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,11132,NARVAEZ TRANSPORT,%NCRI0,0.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200143,EL RANCHERO-RANCHO CUCAMONGA,NET1,1.00,True,False,,NEED METHOD OF PAYMENT,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8740,LA QUINTA MARKET,%NCRI30,200.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200091,CHINA TOWN FAST FOOD,NET1,1.00,True,False,,NEED METHOD OF PAYMENT PRIOR TO SERVICE OR COD AT THE DOOR,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,6168,CREEKSIDE,%NCRI30,10000.00,False,False,5757342236@myfax.com,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,5366,DUTCHVIEW DAIRY,%NCRI30,30000.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,2772,MOONLIGHT DAIRY,%NCRI30,50000.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,10884,APPLEBEE'S,%NCRI30,2500.00,False,False,apgroup@fmirestaurants.com,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,13986,HORT TECH INC,N30,25000.00,False,False,ROSA@HORTTECHLANDSAPE.COM,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200555,WABA GRILL-ON,NET30,500.00,False,False,,OK TO SERVICE,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200127,DONUT CAPITAL,%NCRI0,1.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,10556,WS DODGE OIL,%NCRI30,7000.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,10734,WEST TEXAS TRUCKING, INC.,,0.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,15318,CASTANEDAS - SAN JACINTO,30,500.00,False,False,,OK TO SERVICE,0.00,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,2104,CROSS CREEK DAIRY,%NCRI30,0.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200938,ANNAPOORNA INDIAN CUISINE,%NCRI0,1.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200331,LUV'N DONUT,%NCRI0,1.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,11086,B & D DAIRY / HILMAR,%NCRI30,50000.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200346,MARISCOS MAZATLAN-MV,%NCRI0,1.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,15273,NATIONAL ORANGE SHOW,1,1.00,False,False,,OK TO SERVICE COD OR NEED PAYMENT METHOD.,0.00,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8754,BOYS HAMBURGER,%NCRI30,200.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8274,NAKED NOODLE,%NCRI15,180.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,13558,THERMICULTURE MANAGEMENT LLC,N30,2000.00,False,False,KIM@THERMICULTURE.COM,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8074,DAIRY AVENUE LLC,%NCRI30,100000.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,10156,COMPTON AG SERVICES, LLC,%NCRI30,1.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,10687,CIRCLE V DAIRY,%NCRI30,50000.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,15255,BTS SOUTHERN BBQ,1,1.00,True,False,,NEED METHOD OF PAYMENT,0.00,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,14999,CASTANEDAS - DHS,NET30,500.00,False,False,,OK TO SERVICE,0.00,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8819,DUTCH VALLEY FARMS,%NCRI30,35000.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200519,THAI SPICE,NET1,1.00,False,False,,NEED METHOD OF PAYMENT PRIOR TO SERVICE OR COD AT THE DOOR,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200099,CITRONE,NET1,1.00,True,False,,NEED METHOD OF PAYMENT PRIOR TO SERVICE OR COD AT THE DOOR,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,11654,FARMER BOYS CORP,NET30,5000.00,False,False,mekrause@farmerboys.com,OK TO SERVICE,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,6141,MONIER LIFETILE/WA,1%10 DAYS/NET30,15000.00,,,NOW DBA BORAL ROOFING - AS OF 6/2012   **USE ACCT #11591**,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8590,HERRING FARMS,%NCRI30,10000.00,,,MICKIE@WTRT.NET,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,201185,BISTRO K,1,1.00,True,False,,NEED METHOD OF PAYMENT,0.00,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,746,OASIS HOLSTEINS,%NCRI30,50000.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8644,HART DAIRY # 1,%NCRI30,6000.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,6330,MESMAN DAIRY FARM,%NRI30,2500.00,,,ACCT OPENED 6/03-NEED CR UPDATE 10/08-MN,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200041,BELL AIR SWAPMEET,NET1,1.00,True,False,,NEED METHOD OF PAYMENT PRIOR TO SERVICE OR COD AT THE DOOR,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8795,TORTILLA EXPRESS MEXICAN GRILL,%NCRI30,600.00,,,LOCKED 11/11/08-MN,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,11566,BORAL ROOFING / POMPANO BEACH,1%10 DAYS/NET60,0.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,15239,FARMER BOY'S - YUCAIPA,30,10000.00,False,False,,OK TO SERVICE,0.00,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,6103,MIDWAY DAIRY,%NCRI30,75000.00,False,False,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,8491,HART DAIRY #2,%NCRI30,5000.00,,,,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200363,MIGUEL'S CENTRAL KITCHEN #10,%NCRI0,1.00,False,False,yvettee@miguelsjr.com,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,14786,HD RANCH,N30,15000.00,False,False,HDRANCH@MAIL.COM,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,10466,RZ LANDSCAPE INC,%NCRI30,25000.00,False,False,ralph@rzlandscape.com,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,4461,PETE VANDERPOEL DAIRY,%NCRI30,75000.00,False,False,STACIE.TULERIVER@YAHOO.COM,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,6748,VAN DER WAERDEN DAIRY,%NCRI30,37000.00,,,VDWDAIRY@GMAIL.COM,,,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,201183,SIGNATURE SPORTS BAR,1,1.00,True,False,,NEED METHOD OF PAYMENT,0.00,1
new_bos,COMPANY,terms,CreditLimit,GT LOCK,CCOF,E-MAIL,akert,Past Due,200262,JACK IN THE BOX #5405,NET30,1000.00,False,False,,OK TO SERVICE,,1
